ts,ms,pump,manual_override,alert,reason,context,rec_ms,tTop,tMid,tBot,dT_tb,pressure_hPa,lux,irObj,irAmb,airT,airRH,tds_mV,tds_sat,micRMS,DOproxy,ml_on,ml_pred,ml_conf,ml_used,extra
1758845784.950985,528145,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.51,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845785.169651,529601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.53,20.31,19.3,70,24,False,0.0,9.05,True,uniform-overheat,0.789,False,
1758845786.180513,530593,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.7,22.47,20.27,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845787.166942,531601,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.7,22.29,20.29,19.3,70,0,False,8.15,9.06,True,calm,0.43,False,
1758845788.1608949,532593,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.35,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845789.1665862,533601,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.6,22.51,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845790.160188,534593,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.53,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845791.169208,535601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.1,108.7,22.57,20.31,19.3,70,0,False,89.7,9.05,True,human-tap,0.277,False,
1758845792.1602938,536593,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.65,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845793.169091,537601,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.6,22.57,20.31,19.3,70,4,False,0.0,9.05,True,calm,0.656,False,
1758845794.16171,538593,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.6,22.65,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845795.168535,539601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.59,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845796.162077,540593,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.5,22.59,20.31,19.3,70,0,False,5.8,9.05,True,calm,0.43,False,
1758845797.169162,541601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.2,22.53,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845798.1592178,542593,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.37,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845799.1651971,543601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.7,22.37,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845800.183103,544609,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.43,20.29,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845801.175637,545601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.7,22.47,20.31,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845802.1572978,546593,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.7,22.51,20.27,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845803.167517,547601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.63,20.33,19.3,70,0,False,90.56,9.05,True,human-tap,0.277,False,
1758845804.159116,548593,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.51,20.29,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845805.2707222,549601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.53,20.27,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845806.555903,550593,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.59,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845807.169018,551601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.53,20.31,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845808.16871,552593,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.53,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845809.193002,553601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.47,20.29,19.3,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845810.3008902,554593,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.59,20.31,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845811.168701,555601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.5,22.53,20.31,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845812.163986,556593,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.57,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845813.170822,557601,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.6,22.53,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845814.160539,558593,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.51,20.29,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845815.172149,559601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.47,20.27,19.2,70,0,False,8.25,9.05,True,calm,0.43,False,
1758845816.204651,560593,False,False,False,human_tap,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.63,20.29,19.2,70,0,False,9.86,9.06,True,calm,0.43,False,
1758845817.469281,561601,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.57,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845818.163052,562593,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.65,20.31,19.2,70,0,False,90.39,9.05,True,human-tap,0.277,False,
1758845819.170804,563601,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.53,20.31,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845820.207679,564593,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.51,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845821.2555242,565601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.37,20.29,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845822.1653109,566593,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.41,20.27,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845823.173147,567601,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.7,22.35,20.29,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845824.165422,568593,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.43,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845825.170835,569601,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.43,20.27,19.2,70,0,False,43.36,9.06,True,uniform-overheat,0.66,False,
1758845827.8111548,570593,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.1,108.7,22.29,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845828.319086,572465,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.19,20.27,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845829.150031,573457,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.29,20.31,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845830.034085,574465,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.7,22.47,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845831.022681,575457,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.35,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845832.0412319,576465,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.35,20.27,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845833.0282109,577457,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.43,20.27,19.2,70,0,False,29.42,9.05,True,uniform-overheat,0.484,False,
1758845834.035058,578465,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.31,20.27,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845835.026677,579457,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.29,20.29,19.2,70,7,False,0.0,9.06,True,uniform-overheat,0.793,False,
1758845836.036309,580465,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.25,20.29,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845837.030941,581457,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.6,22.25,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845838.3554518,582465,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.43,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845839.023577,583457,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.35,20.27,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845840.030978,584465,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.6,22.29,20.25,19.2,70,0,False,17.36,9.05,True,uniform-overheat,0.445,False,
1758845841.0263839,585457,False,False,False,human_tap,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.41,20.23,19.2,70,0,False,90.53,9.06,True,human-tap,0.277,False,
1758845842.033061,586465,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.41,20.23,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845843.022586,587457,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.7,22.47,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845844.031473,588465,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.41,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845845.026975,589457,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.37,20.23,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845846.038806,590465,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.41,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845847.027643,591457,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.43,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845848.0551941,592465,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.7,22.47,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845849.121123,593457,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.43,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845850.03902,594465,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.1,108.6,22.51,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845851.260947,595457,False,False,False,none,night,0,19.5,19.5,19.81,-0.31,1001.0,108.7,22.43,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845852.0544279,596465,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1000.9,108.7,22.53,20.23,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845853.308664,597457,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.47,20.23,19.2,70,0,False,42.26,9.06,True,uniform-overheat,0.66,False,
1758845854.0361888,598465,False,False,False,human_tap,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.47,20.23,19.2,70,0,False,28.36,9.06,True,uniform-overheat,0.484,False,
1758845855.033299,599457,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.6,22.59,20.23,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845856.036903,600465,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.57,20.25,19.2,70,0,False,25.06,9.06,True,uniform-overheat,0.445,False,
1758845857.033837,601457,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.59,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845858.0382771,602465,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.63,20.23,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845859.0683289,603457,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.63,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845860.1811452,604465,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.6,22.65,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845862.2654421,605457,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.57,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845862.837666,606913,False,False,False,none,night,0,19.5,19.56,19.87,-0.37,1001.0,108.7,22.59,20.27,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845863.475722,607905,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.6,22.59,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845864.4863281,608913,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.69,20.29,19.2,70,14,False,40.59,9.06,True,uniform-overheat,0.727,False,
1758845865.476178,609905,False,False,False,none,night,0,19.5,19.5,19.81,-0.31,1001.0,108.6,22.53,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845866.481293,610913,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.57,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845867.511304,611905,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.57,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845868.5056372,612913,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.65,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845869.595878,613905,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.57,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845870.4851358,614913,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.53,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845871.47283,615905,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.65,20.27,19.2,70,0,False,54.8,9.06,True,uniform-overheat,0.559,False,
1758845872.504767,616913,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.69,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845873.590803,617905,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.57,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845874.482961,618913,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.1,108.6,22.63,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845875.47502,619905,False,False,False,none,night,0,19.5,19.5,19.81,-0.31,1001.1,108.6,22.63,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845876.483882,620913,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1000.9,108.6,22.63,20.31,19.2,70,0,False,79.52,9.06,True,human-tap,0.395,False,
1758845877.476969,621905,False,False,False,none,night,0,19.5,19.5,19.81,-0.31,1001.0,108.6,22.69,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845878.486838,622913,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.65,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845879.474357,623905,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.65,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845880.4971159,624913,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.63,20.31,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845881.47789,625905,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.6,22.63,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845883.977622,626913,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.6,22.57,20.31,19.2,70,0,False,78.37,9.06,True,human-tap,0.395,False,
1758845885.47327,628625,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.5,22.59,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845885.6843479,630113,False,False,False,none,night,0,19.5,19.5,19.81,-0.31,1001.1,108.6,22.63,20.31,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845886.6920588,631121,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.63,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845887.684632,632113,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.0,108.7,22.63,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845888.688201,633121,False,False,False,none,night,0,19.5,19.5,19.81,-0.31,1000.9,108.6,22.53,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845889.680344,634113,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.1,108.6,22.63,20.33,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845890.688009,635121,False,False,False,none,night,0,19.5,19.5,19.81,-0.31,1001.0,108.6,22.59,20.31,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845891.682841,636113,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.51,20.27,19.3,70,0,False,43.48,9.06,True,uniform-overheat,0.66,False,
1758845892.69387,637121,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.57,20.33,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845895.171807,638113,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.59,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845895.396935,639825,False,False,False,none,night,0,19.5,19.5,19.81,-0.31,1001.0,108.6,22.57,20.35,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845896.38714,640817,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.0,108.6,22.41,20.33,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845897.374487,641809,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.5,22.57,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845898.385215,642817,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1000.9,108.5,22.59,20.31,19.3,70,4,False,0.0,9.06,True,calm,0.656,False,
1758845899.503102,643825,False,False,False,none,night,0,19.5,19.5,19.81,-0.31,1001.0,108.5,22.63,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845900.387119,644817,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.0,108.6,22.53,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845901.401716,645825,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1000.9,108.6,22.37,20.33,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845902.387514,646817,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.5,22.31,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845903.489286,647825,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1000.9,108.5,22.51,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845904.3857868,648817,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.51,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845905.394162,649825,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.5,22.47,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845907.876734,650817,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.5,22.57,20.33,19.3,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845908.096224,652529,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.0,108.5,22.57,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845909.0905442,653521,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.0,108.6,22.57,20.31,19.3,70,0,False,5.45,9.06,True,calm,0.656,False,
1758845910.079125,654513,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.51,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845911.092353,655521,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.0,108.6,22.29,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845912.086623,656513,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.0,108.6,22.47,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845913.297068,657521,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.6,22.47,20.27,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845914.0821939,658513,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.57,20.29,19.3,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845915.092702,659521,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.53,20.29,19.3,70,1,False,0.0,9.06,True,calm,0.656,False,
1758845917.5759559,660513,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.5,22.57,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845917.79333,662225,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.51,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845918.803871,663233,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.7,22.57,20.33,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845919.80305,664225,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.0,108.7,22.51,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845920.804779,665233,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.57,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845921.796701,666225,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.59,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845922.801405,667233,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.1,108.6,22.59,20.33,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845923.792803,668225,False,False,False,none,night,0,19.44,19.56,19.87,-0.44,1001.0,108.6,22.63,20.29,19.2,70,0,False,0.0,9.05,True,calm,0.656,False,
1758845924.8000278,669233,False,False,False,none,night,0,19.5,19.44,19.87,-0.37,1001.0,108.6,22.57,20.33,19.3,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845925.796073,670225,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.63,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845926.800372,671233,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.7,22.53,20.33,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845929.0339289,672225,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.7,22.51,20.33,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845929.251158,673681,False,False,False,none,night,0,19.5,19.44,19.87,-0.37,1001.0,108.6,22.43,20.31,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845930.245261,674673,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.7,22.47,20.29,19.3,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845931.254206,675681,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.7,22.35,20.27,19.3,70,0,False,90.52,9.06,True,human-tap,0.277,False,
1758845932.245904,676673,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.7,22.53,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845933.2513762,677681,False,False,False,none,night,0,19.44,19.5,19.94,-0.5,1001.0,108.7,22.43,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845934.245319,678673,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.1,108.6,22.43,20.29,19.3,70,4,False,0.0,9.06,True,calm,0.656,False,
1758845936.7466612,679681,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.29,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845936.96364,681393,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.57,20.29,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845937.9543018,682385,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.0,108.5,22.51,20.29,19.2,70,0,False,38.35,9.06,True,uniform-overheat,0.66,False,
1758845940.2015731,683393,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.5,22.37,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845940.422262,684849,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.37,20.31,19.3,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845941.411903,685841,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.31,20.29,19.3,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845942.417799,686849,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.5,22.43,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845943.41301,687841,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.6,22.51,20.31,19.2,70,0,False,6.19,9.06,True,calm,0.43,False,
1758845944.429483,688849,False,False,False,human_tap,night,0,19.44,19.5,19.87,-0.44,1001.0,108.5,22.57,20.29,19.3,70,0,False,90.5,9.06,True,human-tap,0.277,False,
1758845945.413355,689841,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.51,20.31,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845946.4202318,690849,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.51,20.31,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845947.413996,691841,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1000.9,108.6,22.53,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
