ts,ms,pump,manual_override,alert,reason,rec_ms,tTop,tMid,tBot,dT_tb,pressure_hPa,lux,irObj,irAmb,airT,airRH,tds_mV,tds_sat,micRMS,DOproxy
1758250237.4473732,287588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.09,23.87,23.3,58,407,False,4.3,8.19
1758250238.458477,288596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.21,23.87,23.3,58,421,False,3.92,8.19
1758250239.446984,289588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.21,23.87,23.3,58,415,False,4.04,8.19
1758250240.454649,290596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.21,23.91,23.3,58,372,False,4.24,8.19
1758250241.446335,291588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.23,23.89,23.3,58,383,False,3.25,8.19
1758250242.4575622,292596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.17,23.87,23.3,58,398,False,2.7,8.19
1758250243.44626,293588,False,False,True,hazard,0,24.94,24.87,24.87,0.06,1004.7,3.7,24.29,23.87,23.3,58,382,False,3.94,8.2
1758250244.4548101,294596,False,False,True,hazard,0,24.94,24.87,24.87,0.06,1004.7,3.7,24.23,23.89,23.3,58,410,False,4.1,8.2
1758250245.4664261,295588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.27,23.89,23.3,58,365,False,3.55,8.19
1758250246.4584808,296596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.21,23.91,23.3,58,431,False,3.18,8.19
1758250247.460511,297588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.6,3.7,24.21,23.89,23.3,58,407,False,3.92,8.19
1758250248.492713,298596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.21,23.91,23.3,58,385,False,3.07,8.19
1758250249.449435,299588,False,False,True,hazard,0,25.0,24.94,24.87,0.13,1004.7,3.7,24.23,23.91,23.3,58,367,False,4.28,8.19
1758250250.45536,300596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.6,3.7,24.17,23.93,23.3,58,385,False,3.0,8.19
1758250251.454974,301588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.6,3.7,24.11,23.89,23.3,58,411,False,3.64,8.19
1758250252.456049,302596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.6,3.7,24.11,23.91,23.3,58,420,False,2.85,8.19
1758250253.449579,303588,False,False,True,hazard,0,25.0,24.94,24.87,0.13,1004.7,3.7,24.15,23.93,23.3,58,385,False,4.91,8.19
1758250254.7408671,304596,False,False,True,hazard,0,24.94,24.87,24.87,0.06,1004.7,3.7,24.23,23.93,23.3,58,372,False,3.17,8.2
1758250255.448722,305588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.21,23.91,23.3,58,371,False,3.81,8.19
1758250256.456577,306596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.6,3.7,24.23,23.89,23.3,58,400,False,4.12,8.19
1758250257.479657,307588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.6,3.7,24.21,23.95,23.3,58,407,False,3.03,8.19
1758250258.458099,308596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.6,3.7,24.17,23.91,23.3,58,375,False,2.72,8.19
1758250259.4531782,309588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.27,23.93,23.3,58,385,False,4.52,8.19
1758250260.461895,310596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.21,23.95,23.3,58,400,False,4.47,8.19
1758250261.451473,311588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.21,23.93,23.3,58,400,False,2.16,8.19
1758250262.4549801,312596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.6,3.7,24.29,23.95,23.3,58,375,False,4.22,8.19
1758250263.4515378,313588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.27,23.93,23.3,58,404,False,4.17,8.19
1758250264.458913,314596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.27,23.95,23.3,58,380,False,2.64,8.19
1758250265.5976808,315588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.7,24.15,23.93,23.3,58,385,False,4.57,8.19
1758250266.4585989,316596,False,False,True,hazard,0,25.0,24.94,24.81,0.19,1004.7,3.7,24.29,23.93,23.3,58,395,False,4.64,8.19
1758250267.4475121,317588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.21,23.95,23.4,58,378,False,5.64,8.19
1758250268.667177,318596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.27,23.95,23.3,58,390,False,4.07,8.19
1758250269.44701,319588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.8,3.7,24.15,23.95,23.3,58,393,False,4.12,8.19
1758250270.4556842,320596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.23,23.95,23.3,58,398,False,3.12,8.19
1758250271.448395,321588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.23,23.95,23.3,58,393,False,2.72,8.19
1758250272.467895,322596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.21,23.97,23.3,58,368,False,2.36,8.19
1758250273.4889238,323588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.21,23.97,23.3,58,377,False,3.48,8.19
1758250274.455749,324596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.23,23.95,23.3,59,384,False,5.23,8.19
1758250275.630093,325588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.27,23.95,23.3,59,411,False,3.36,8.19
1758250276.456427,326596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.23,23.95,23.3,59,423,False,4.13,8.19
1758250277.477901,327588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.23,23.99,23.4,59,385,False,4.06,8.19
1758250278.45598,328596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.27,23.95,23.4,59,400,False,3.04,8.19
1758250279.458812,329588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.21,23.97,23.4,59,377,False,3.89,8.19
1758250280.4558961,330596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.7,24.29,23.99,23.4,59,419,False,3.0,8.19
1758250281.460623,331588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.23,23.99,23.4,59,400,False,4.79,8.19
1758250282.455211,332596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.7,24.23,23.95,23.4,59,400,False,4.12,8.19
1758250283.4498181,333588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.7,24.27,23.95,23.4,58,398,False,3.5,8.19
1758250284.6446989,334596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.7,24.27,23.99,23.3,58,409,False,2.75,8.19
1758250285.4512691,335588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.21,23.97,23.4,58,417,False,3.8,8.19
1758250286.455498,336596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.6,24.15,23.99,23.4,58,362,False,12.12,8.19
1758250287.4484348,337588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.8,3.6,24.21,23.99,23.4,58,375,False,2.97,8.19
1758250288.635178,338596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.27,23.99,23.4,58,404,False,2.54,8.19
1758250289.462652,339588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.6,24.21,23.95,23.4,58,384,False,3.83,8.19
1758250290.675276,340596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.15,23.97,23.4,58,384,False,5.22,8.19
1758250291.4515269,341588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.17,23.99,23.4,58,411,False,2.86,8.19
1758250292.4563892,342596,False,False,True,hazard,0,24.94,24.87,24.87,0.06,1004.7,3.6,24.27,23.99,23.4,58,411,False,3.2,8.2
1758250293.4481258,343588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.15,23.97,23.4,58,390,False,3.29,8.19
1758250294.460544,344596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.6,24.17,23.97,23.4,58,385,False,4.48,8.19
1758250295.4497411,345588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.23,23.97,23.4,58,418,False,2.61,8.2
1758250296.4573781,346596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.6,3.6,24.21,23.99,23.4,58,431,False,2.83,8.19
1758250297.4535522,347588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.15,23.99,23.4,58,405,False,3.95,8.19
1758250298.458583,348596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.6,24.21,23.99,23.4,58,402,False,4.01,8.19
1758250299.464483,349588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.6,24.11,23.95,23.4,58,404,False,3.44,8.19
1758250300.456362,350596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.11,23.97,23.4,57,393,False,3.25,8.19
1758250301.6434612,351588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.6,24.23,24.01,23.4,57,432,False,3.13,8.19
1758250302.45798,352596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.15,23.97,23.4,57,395,False,4.38,8.2
1758250303.44714,353588,False,False,True,hazard,0,24.94,24.87,24.87,0.06,1004.6,3.6,24.11,23.99,23.4,57,421,False,4.1,8.2
1758250304.455858,354596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.6,24.11,23.99,23.4,57,393,False,2.83,8.19
1758250305.6356401,355588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.8,3.6,24.15,23.99,23.4,57,380,False,2.87,8.19
1758250306.45915,356596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.17,23.99,23.4,57,349,False,5.12,8.19
1758250307.448746,357588,False,False,True,hazard,0,24.94,24.87,24.87,0.06,1004.7,3.7,24.05,23.97,23.4,57,407,False,2.76,8.2
1758250308.4761012,358596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.6,24.15,23.95,23.4,57,359,False,3.17,8.19
1758250309.447424,359588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.17,23.99,23.4,57,390,False,3.45,8.2
1758250310.463639,360596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.11,23.99,23.4,57,409,False,4.83,8.19
1758250311.461251,361588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.11,23.99,23.4,57,398,False,5.16,8.19
1758250312.4556968,362596,False,False,True,hazard,0,24.94,24.87,24.87,0.06,1004.8,3.6,24.09,24.01,23.4,57,431,False,4.05,8.2
1758250313.451282,363588,False,False,True,hazard,0,24.94,24.87,24.87,0.06,1004.7,3.6,24.03,23.97,23.4,57,411,False,3.83,8.2
1758250314.468941,364596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.09,24.01,23.4,57,371,False,2.91,8.19
1758250315.448514,365588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.11,23.97,23.4,57,393,False,4.47,8.19
1758250316.455555,366596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.17,24.01,23.4,57,396,False,3.28,8.19
1758250317.4503748,367588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.6,24.15,23.97,23.4,57,404,False,3.23,8.2
1758250318.458503,368596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.15,23.97,23.4,57,393,False,4.22,8.19
1758250319.461926,369588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.11,23.99,23.4,57,382,False,3.67,8.2
1758250320.4583418,370596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.17,23.99,23.4,57,406,False,3.59,8.19
1758250321.463786,371588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.11,23.97,23.4,57,389,False,2.96,8.2
1758250322.457376,372596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.05,23.97,23.4,57,407,False,3.02,8.19
1758250323.451466,373588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.11,23.99,23.4,57,456,False,2.77,8.2
1758250324.458383,374596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.15,23.97,23.4,57,380,False,3.46,8.19
1758250325.4482508,375588,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.6,24.05,23.99,23.4,57,419,False,3.86,8.19
1758250326.45925,376596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.11,23.97,23.4,57,367,False,3.91,8.19
1758250327.450733,377588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.15,23.99,23.4,57,382,False,3.74,8.19
1758250328.458613,378596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.11,23.99,23.4,57,390,False,4.13,8.19
1758250329.595596,379588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.15,23.97,23.4,57,396,False,4.63,8.2
1758250330.4569972,380596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.6,3.6,24.17,23.97,23.4,57,357,False,3.58,8.19
1758250331.6433191,381588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.27,23.99,23.4,57,369,False,3.54,8.2
1758250332.478293,382596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.6,24.11,23.99,23.4,57,368,False,3.88,8.19
1758250333.450203,383588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.11,23.97,23.4,57,393,False,4.01,8.19
1758250334.460275,384596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.6,24.15,24.01,23.4,57,365,False,4.04,8.19
1758250335.739823,385588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.8,3.7,24.15,23.99,23.4,57,356,False,3.41,8.2
1758250336.458836,386596,False,False,True,hazard,0,24.94,24.87,24.87,0.06,1004.8,3.7,24.15,23.97,23.4,57,394,False,3.61,8.2
1758250337.485336,387588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.17,24.01,23.4,57,385,False,2.96,8.19
1758250338.45606,388596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.11,23.95,23.4,57,377,False,3.16,8.2
1758250339.450583,389588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.11,24.01,23.4,57,394,False,3.6,8.2
1758250340.4595919,390596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.11,24.01,23.4,57,364,False,4.04,8.2
1758250341.4480379,391588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.11,23.99,23.4,57,410,False,4.48,8.19
1758250342.463516,392596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.11,23.99,23.4,57,377,False,3.83,8.2
1758250343.4574,393588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.6,24.09,23.99,23.4,57,420,False,2.92,8.2
1758250344.456544,394596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.09,24.01,23.4,57,372,False,4.51,8.2
1758250345.4539149,395588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.8,3.6,24.11,23.99,23.4,57,409,False,3.18,8.19
1758250346.4587462,396596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.6,24.09,23.95,23.4,57,376,False,5.75,8.19
1758250347.451042,397588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.17,23.97,23.4,57,385,False,4.69,8.19
1758250348.6436448,398596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.6,3.6,24.17,23.99,23.4,57,384,False,3.97,8.19
1758250349.451593,399588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.17,23.95,23.4,57,389,False,3.25,8.19
1758250350.45612,400596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.17,23.99,23.4,57,391,False,4.51,8.19
1758250351.4531012,401588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.15,23.97,23.4,57,378,False,3.72,8.19
1758250352.460617,402596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.6,3.6,24.15,23.99,23.4,57,425,False,3.05,8.19
1758250353.479058,403588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.17,23.97,23.4,57,398,False,90.4,8.2
1758250354.45749,404596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.6,3.6,24.21,23.99,23.4,57,378,False,3.45,8.19
1758250355.606848,405588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.21,23.99,23.4,57,380,False,2.7,8.2
1758250356.457535,406596,False,False,True,hazard,0,24.94,24.94,24.87,0.06,1004.7,3.3,24.15,23.97,23.4,57,378,False,5.76,8.19
1758250357.653752,407588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.5,24.15,23.95,23.4,57,405,False,3.4,8.2
1758250358.461953,408596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.5,24.15,24.01,23.4,57,371,False,90.56,8.19
1758250359.598851,409588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.5,24.17,23.99,23.4,57,451,False,4.12,8.2
1758250360.457271,410596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.11,23.99,23.4,57,355,False,15.03,8.2
1758250361.4490619,411588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.6,24.11,23.97,23.4,57,393,False,4.04,8.19
1758250362.473991,412596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.5,24.15,23.97,23.4,57,375,False,2.68,8.2
1758250363.447618,413588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.5,24.17,23.99,23.4,57,415,False,2.46,8.2
1758250364.456481,414596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.5,24.15,23.99,23.4,57,372,False,4.72,8.19
1758250365.4484181,415588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.5,24.15,24.01,23.4,57,400,False,3.81,8.19
1758250366.458705,416596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.5,24.21,24.01,23.4,57,400,False,3.72,8.2
1758250367.448305,417588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.5,24.15,23.99,23.4,57,372,False,2.57,8.2
1758250368.455988,418596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.5,24.17,24.01,23.4,57,395,False,4.96,8.2
1758250369.4525702,419588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.5,24.17,23.99,23.4,57,391,False,4.29,8.19
1758250370.457255,420596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.15,23.97,23.4,57,398,False,3.26,8.2
1758250371.448739,421588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.17,23.99,23.4,57,383,False,4.09,8.2
1758250372.4593432,422596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.6,24.27,23.99,23.4,57,390,False,3.39,8.2
1758250373.488498,423588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.6,24.21,24.01,23.4,57,391,False,2.51,8.2
1758250374.4580412,424596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.15,23.99,23.4,57,402,False,3.22,8.2
1758250375.460213,425588,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.7,3.6,24.23,23.99,23.4,57,391,False,3.56,8.2
1758250376.456594,426596,False,False,True,hazard,0,24.94,24.87,24.87,0.06,1004.7,3.5,24.15,23.99,23.4,57,391,False,3.69,8.2
1758250377.450923,427588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.21,23.99,23.4,57,390,False,4.74,8.2
1758250378.458268,428596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.5,24.15,23.99,23.4,57,402,False,4.34,8.2
1758250379.4515378,429588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.33,23.99,23.4,57,382,False,3.04,8.2
1758250380.456531,430596,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.7,3.6,24.27,23.99,23.4,57,420,False,3.68,8.2
1758250381.450259,431588,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.7,3.6,24.23,24.01,23.4,57,353,False,2.82,8.2
1758250382.460223,432596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.21,23.97,23.4,57,400,False,3.33,8.2
1758250383.480064,433588,False,False,True,hazard,0,24.87,24.94,24.81,0.06,1004.7,3.7,24.21,23.99,23.4,57,382,False,4.35,8.19
1758250384.457896,434596,False,False,True,hazard,0,24.87,24.94,24.81,0.06,1004.8,3.6,24.15,23.97,23.4,57,385,False,4.31,8.19
1758250385.466146,435588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.6,24.17,24.03,23.4,57,375,False,4.02,8.2
1758250386.458596,436596,False,False,True,hazard,0,24.87,24.94,24.81,0.06,1004.6,3.6,24.15,24.01,23.4,57,414,False,2.89,8.19
1758250387.449915,437588,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.6,3.7,24.11,24.01,23.4,57,398,False,4.0,8.2
1758250388.4566662,438596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.6,24.11,23.99,23.4,57,399,False,4.61,8.2
1758250389.4480782,439588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.5,24.11,23.99,23.4,57,396,False,2.55,8.2
1758250390.459489,440596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.5,24.11,24.01,23.4,57,404,False,3.01,8.2
1758250391.450149,441588,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.7,3.5,24.09,23.99,23.4,57,421,False,4.1,8.2
1758250392.461052,442596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.5,24.09,23.99,23.4,57,406,False,3.44,8.19
1758250393.4492018,443588,False,False,True,hazard,0,24.87,24.94,24.81,0.06,1004.7,3.6,24.09,23.97,23.4,57,404,False,3.24,8.19
1758250394.620597,444596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.6,3.6,24.09,24.01,23.4,57,355,False,3.96,8.19
1758250395.4486148,445588,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.7,3.5,24.11,23.99,23.4,57,417,False,2.53,8.2
1758250396.4671721,446596,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.6,3.6,24.09,23.99,23.4,57,359,False,2.51,8.2
1758250397.451158,447588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.5,24.11,23.99,23.4,57,405,False,2.52,8.2
1758250398.457269,448596,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.7,3.5,24.09,23.97,23.4,57,394,False,3.34,8.2
1758250399.456357,449588,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.6,3.6,24.11,24.01,23.4,57,398,False,2.61,8.2
1758250400.467381,450596,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.7,3.5,24.09,24.01,23.4,57,371,False,3.21,8.19
1758250401.47031,451604,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.5,24.17,24.03,23.4,57,394,False,3.34,8.2
1758250402.4571378,452596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.5,24.15,24.01,23.4,57,365,False,3.12,8.2
1758250403.4520068,453588,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.6,3.5,24.23,24.03,23.4,57,394,False,3.88,8.2
1758250404.456907,454596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.4,24.15,23.99,23.4,57,394,False,3.23,8.2
1758250405.480756,455588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.6,24.11,23.97,23.4,57,411,False,4.46,8.2
1758250406.455991,456596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.5,24.17,23.99,23.4,57,389,False,3.14,8.2
1758250407.458487,457588,False,False,True,hazard,0,24.87,24.94,24.81,0.06,1004.7,3.4,24.11,23.99,23.4,57,410,False,4.62,8.19
1758250408.4606452,458596,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.7,3.5,24.15,23.97,23.4,57,405,False,5.01,8.2
1758250409.45029,459588,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.7,3.5,24.15,23.99,23.4,57,380,False,4.93,8.2
1758250410.456758,460596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.5,24.15,23.97,23.4,57,380,False,3.39,8.2
1758250411.448761,461588,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.6,3.5,24.11,23.95,23.4,57,404,False,3.75,8.2
1758250412.460372,462596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.5,24.15,23.99,23.4,57,379,False,3.25,8.2
1758250413.465965,463588,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.7,3.5,24.17,23.99,23.4,57,393,False,5.2,8.2
1758250414.456584,464596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.5,24.21,23.99,23.4,57,409,False,4.38,8.2
1758250415.448818,465588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.5,24.15,23.99,23.4,57,385,False,3.88,8.2
1758250416.4641778,466596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.7,3.5,24.21,23.97,23.4,57,405,False,3.51,8.2
1758250417.46414,467588,False,False,True,hazard,0,24.94,24.94,24.81,0.13,1004.6,3.5,24.29,23.99,23.4,57,385,False,4.64,8.19
1758250418.456279,468596,False,False,True,hazard,0,24.87,24.87,24.75,0.13,1004.6,3.5,24.17,23.97,23.4,57,404,False,3.25,8.2
1758250419.474794,469588,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.7,3.3,24.21,23.97,23.4,57,383,False,3.11,8.2
1758250420.6295302,470596,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.6,3.4,24.17,23.99,23.4,57,391,False,3.95,8.2
1758250421.451225,471588,False,False,True,hazard,0,24.87,24.87,24.81,0.06,1004.6,3.5,24.15,23.99,23.4,57,377,False,4.65,8.2
1758250422.476903,472596,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.6,24.23,23.99,23.4,57,378,False,5.55,8.2
1758250423.448155,473588,False,False,True,hazard,0,24.94,24.87,24.81,0.13,1004.6,3.6,24.21,24.01,23.4,57,409,False,3.76,8.2
